DATE,WEMMERSHOEK_HEIGHT_m_,WEMMERSHOEK_STORAGE_Ml_,WEMMERSHOEK_Current_,WEMMERSHOEK_Last_Year_,STEENBRAS_LOWER_HEIGHT_m_,STEENBRAS_STORAGE__Ml_,STEENBRAS_LOWER_Current__,STEENBRAS_LOWER_Last_Year__,STEENBRAS_UPPER_HEIGHT_m_,STEENBRAS_UPPER_STORAGE_Ml_,STEENBRAS_UPPER_Current__,STEENBRAS_UPPERLast_Year__,VOËLVLEI_HEIGHT__m_,VOËLVLEI_STORAGE__Ml_,VOËLVLEI__Current__,VOËLVLEI_Last_Year_,HELY_HUTCHINSON_HEIGHT_m_,HELY_HUTCHINSON_STORAGE__Ml_,HELY_HUTCHINSON_Current__,HELY_HUTCHINSON_Last_Year_,WOODHEAD_HEIGHT,WOODHEAD_STORAGE_Ml_,WOODHEAD_Current_,WOODHEAD_Last_Year_,VICTORIA_HEIGHT,VICTORIA_STORAGE_Ml_,VICTORIA_Current_,VICTORIALast_Year_,ALEXANDRA_HEIGHT_m_,ALEXANDRA_STORAGE_Ml_,ALEXANDRA_Current_,ALEXANDRA_Last_Year_,DE_VILLIERS_HEIGHT_m_,DE_VILLIERS_STORAGE_Ml_,DE_VILLIERS_Current_,DE_VILLIERS_Last_Year_,KLEINPLAATS_HEIGHT__m_,KLEINPLAATS_STORAGE_Ml_,KLEINPLAATS_Current__,KLEINPLAATS_Last_Year__,LEWIS_GAY_HEIGHT__m_,LEWIS_GAY_STORAGE__Ml_,LEWIS_GAY_Current__,LEWIS_GAY_Last_Year__,THEEWATERSKLOOF_HEIGHT__m_,THEEWATERSKLOOF_STORAGE__Ml_,THEEWATERSKLOOF_Current,THEEWATERSKLOOF_Last_Year__,BERG_RIVER_HEIGHT__m_,BERG_RIVER_STORAGE__Ml_,BERG_RIVER_Current__,BERG_RIVER_Last_Year__,TOTAL_STORED___BIG_6_STORAGE,TOTAL_STORED___BIG_6_Current,TOTAL_STORED___BIG_6_Last_Year,LAND_en_ZEEZICHT_HEIGHT__m_,LAND_en_ZEEZICHT_STORAGE__Ml_,LAND_en_ZEEZICHT_Current__,LAND_en_ZEEZICHT_Last_Year__,TOTAL_STORED___BIG_5_STORAGE,TOTAL_STORED___BIG_5_Current,TOTAL_STORED___BIG_5_Last_Year,ObjectId
07-Dec-10,51.64,53705,91.57799604,95.63638224,19.49,21097,62.94417758,92.11146582,24.95,31634,99.58132653,94.04413385,17.1,155604,94.82555837,95.47883848,5.5,45.833,4.956815906,95.76075601,34.95,714,74.77222746,74.17530631,0,0.00364,0.002834891,96.56931464,9.5,74.284,55.33753483,80.07568647,24.6,157.07,64.78636216,81.25538786,8.6,704.5,54.1673074,100,9.84,47.1,28.03571429,82.55952381,26.21,420009,87.46761685,99.57724891,40.64,122760,94.42350588,99.75386509,804809,89.60033221,98.12251105,,,,,,,,5515
06-May-11,42.03,30803,52.52540754,40.38094264,16.45,13703,40.88373064,36.84398962,19.84,19704,62.02663141,64.38442409,11.84,81679,49.77543496,57.17541668,7.39,112.367,12.15243455,3.496581394,31.11,448.5,46.96826893,67.82909205,0,0.00364,0.002834891,0.002834891,8.06,47.893,35.67767696,36.18498488,20.35,83.033,34.24846253,41.92820581,4.78,189.1,14.53944333,37.4442565,9.67,44.9,26.72619048,23.63095238,21.9,245167,51.05646122,65.24902746,30.55,74180,57.05714945,81.73217445,465236,51.79527087,63.44574442,,,,,,,,5516
15-Oct-10,50.73,51171,87.25700839,100,18.78,19185,57.23960975,100,25.11,32064,100.9349325,100.9349325,17.66,164279,100.1121302,96.69642585,12.49,531.948,57.52990874,99.15210794,30.73,426.7,44.68530736,76.30118337,2.92,17.164,13.36760125,100.7749221,7.32,37.737,28.11201001,93.93167359,24.71,159.437,65.76267411,91.07749038,8.78,739.8,56.88143934,100,10.56,57.4,34.16666667,108.3333333,26.83,449760,93.6633152,102.236624,42.21,131130,100.8614722,100.4538112,847589,94.36307991,100.6909213,,,,,,,,5517
08-Jul-11,48.01,44074,75.15517359,70.51360753,19.84,22089,65.90386968,58.41513262,23.7,28442,89.53316335,79.66443164,14.9,122806,74.83835583,84.57235138,13.54,670.297,72.49228353,72.18265152,32.41,528.3,55.32516494,43.67996649,4.23,46.322,36.07632399,47.03582555,8.89,62.025,46.2052474,39.73614029,23.97,143.984,59.38880479,53.70705692,5.69,284,21.83607566,48.73904352,12,83,49.4047619,45.83333333,25.04,367039,76.4365207,86.39387073,37.97,109010,83.84739635,100.2076763,693460,77.20371713,85.74170499,,,,,,,,5518
06-Dec-10,51.66,53761,91.67348748,95.98594912,19.55,21265,63.44541576,92.3173315,24.95,31634,99.58132653,94.04413385,17.14,156217,95.19912246,95.66592523,6.69,83.453,9.025399991,95.93033442,34.64,689.2,72.17509687,74.0077495,0,0.00364,0.002834891,96.95093458,9.5,74.284,55.33753483,80.07568647,24.7,159.216,65.67151867,82.94733195,8.6,704.5,54.1673074,100,9.92,48.1,28.63095238,86.48809524,26.23,420950,87.66358176,99.68283256,40.8,123600,95.06961003,99.87693254,807427,89.89179723,98.26145236,,,,,,,,5519
05-May-11,42.08,30902,52.69422277,40.11663597,16.49,13788,41.13733329,36.84398962,20.01,20035,63.06859319,64.11999874,11.98,83437,50.84676559,57.09558487,7.36,111.024,12.00718978,5.567752416,31.1,447.9,46.90543512,64.08000838,0,0.00364,0.002834891,0.002834891,8.06,47.893,35.67767696,36.69229279,20.39,83.59,34.47820725,43.24769121,4.8,191,14.68552976,37.4442565,9.45,42.1,25.05952381,25.41666667,21.93,246174,51.26617075,65.24902746,30.51,74010,56.92639028,80.53995846,468346,52.14151083,63.23198856,,,,,,,,5520
14-Oct-10,50.7,51089,87.11718164,100,18.75,19106,57.00390846,100.1044246,24.93,31582,99.41763465,100.9349325,17.64,163965,99.9207776,96.79027393,12.73,561.462,60.721833,99.66084318,30.35,405.6,42.4756519,76.30118337,2.91,17.029,13.26246106,102.2858255,7.31,37.603,28.01218731,94.60584931,24.7,159.216,65.67151867,91.68051872,8.78,739.8,56.88143934,100,10.58,57.8,34.4047619,108.3333333,26.83,449760,93.6633152,102.236624,42.21,131130,100.8614722,100.5307284,846632,94.25653597,100.723096,,,,,,,,5521
07-Jul-11,48.05,44172,75.32228361,70.59375213,19.8,21973,65.55777665,58.81194618,23.88,28891,90.94657978,81.36116095,14.85,122090,74.40202322,84.38953045,13.59,677.455,73.26641763,72.64715361,32.46,531.5,55.66027856,44.90522568,4.23,46.322,36.07632399,47.03582555,8.89,62.025,46.2052474,39.99016672,23.96,143.784,59.30631117,53.70705692,5.6,274.3,21.09026603,48.47762571,12.04,83.8,49.88095238,47.02380952,25.04,367039,76.4365207,86.39387073,37.97,109010,83.84739635,100.2076763,693175,77.17198774,85.78835276,,,,,,,,5522
05-Dec-10,51.69,53844,91.81501944,96.23320374,19.55,21265,63.44541576,92.72906286,24.64,30826,97.03780653,93.56564989,17.16,156523,95.3855998,95.7597733,7.66,124.444,13.45855603,96.26949124,34.28,661.4,69.26379726,73.84019269,0,0.00364,0.002834891,97.33489097,9.52,74.699,55.64668723,80.78412968,24.82,161.866,66.76455909,84.77250323,8.6,704.5,54.1673074,100,9.95,48.5,28.86904762,87.55952381,26.25,421893,87.85996318,99.7884162,41.05,124920,96.08491654,99.87693254,809271,90.09709192,98.34962665,,,,,,,,5523
04-May-11,42.16,31063,52.96876066,39.76536389,16.51,13831,41.2656264,37.07372378,19.9,19821,62.39493814,63.85557339,11.99,83563,50.92355038,57.25463908,7.29,107.893,11.6685737,10.51245558,31.11,448.5,46.96826893,61.39909938,0,0.00364,0.002834891,0.002834891,8.08,48.233,35.93095845,36.94557428,20.41,83.873,34.59493572,44.66864376,4.86,196.7,15.12378902,37.4442565,9.28,40.1,23.86904762,27.08333333,21.93,246174,51.26617075,65.24902746,30.52,74050,56.95715714,78.93238982,468502,52.15887849,63.0046503,,,,,,,,5524
13-Oct-10,50.64,50923,86.83411773,99.84653161,18.76,19132,57.08148104,96.5181848,24.65,30852,97.11965247,101.1049202,17.64,163965,99.9207776,96.884122,12.68,555.335,60.05920103,97.7955888,30.42,409.6,42.89454393,75.19111949,2.89,16.743,13.03971963,101.5303738,7.29,37.334,27.81179696,90.89751039,24.68,158.787,65.49456986,91.07749038,8.78,739.8,56.88143934,100,10.6,58.1,34.58333333,108.3333333,26.83,449760,93.6633152,102.0223329,42.15,130810,100.6153373,100.0384586,845442,94.12405188,100.4166013,,,,,,,,5525
06-Jul-11,48.08,44246,75.44846873,70.47268263,19.76,21860,65.2206343,59.37285557,23.87,28866,90.86788176,81.66336135,14.75,120660,73.5305768,84.29872939,13.6,678.886,73.42117956,72.49228353,32.52,535.3,56.05822599,46.05717876,4.21,45.753,35.63317757,47.03582555,8.9,62.195,46.33188814,39.99016672,23.92,142.984,58.97633671,53.55403126,5.48,260.7,20.0445948,47.9547901,12,83,49.4047619,47.97619048,25.03,366604,76.34593118,86.39387073,37.98,109060,83.88585493,100.2845935,691296,76.96279646,85.80661107,,,,,,,,5526
04-Dec-10,51.7,53878,91.87299638,96.63051634,19.55,21265,63.44541576,93.14079422,24.64,30826,97.03780653,93.56564989,17.18,156830,95.57268655,95.85301197,8.28,157.45,17.02813834,96.43906965,33.86,629.4,65.91266101,73.67263588,0,0.00364,0.002834891,97.71806854,9.54,75.115,55.95658457,81.79576573,24.92,164.072,67.67446369,85.74592791,8.6,704.5,54.1673074,100,9.98,48.9,29.10714286,88.57142857,26.27,422837,88.05655285,99.8942081,41.05,124920,96.08491654,99.87693254,810556,90.24015248,98.46452042,,,,,,,,5527
03-May-11,42.26,31262,53.30809631,40.02796535,16.51,13831,41.2656264,37.25273742,20.02,20055,63.13155161,63.72336072,11.98,83437,50.84676559,57.41430269,7.22,104.762,11.32995763,12.58773628,31.06,445.6,46.66457221,61.39909938,0,0.00364,0.002834891,0.002834891,8.08,48.233,35.93095845,36.94557428,20.41,83.873,34.59493572,46.22736066,4.9,200.5,15.41596186,37.4442565,9.1,38,22.61904762,28.86904762,21.93,246174,51.26617075,65.24902746,30.52,74050,56.95715714,79.00930698,468809,52.19305717,63.06410115,,,,,,,,5528
12-Oct-10,50.58,50760,86.55616943,99.23947889,18.73,19054,56.84876331,96.41077662,24.57,30645,96.46803286,100.7649448,17.57,162867,99.25165301,97.16627563,12.59,544.108,58.84500663,98.81295112,30.44,410.7,43.00973924,74.17530631,2.56,12.337,9.608255452,100.0194704,7.16,35.588,26.51112204,90.89751039,24.57,156.425,64.52032024,91.31878421,8.72,727.9,55.96647701,100,10.59,57.9,34.46428571,108.3333333,26.83,449760,93.6633152,101.0614593,42.36,131930,101.4768095,100.0846089,845016,94.0766248,99.90547983,,,,,,,,5529
03-Dec-10,51.7,53878,91.87299638,96.92892709,19.56,21293,63.52895546,93.55252558,24.49,30439,95.81956118,94.60446375,17.18,156830,95.57268655,96.04009872,8.92,195.98,21.19513846,96.60864807,33.38,593.8,62.18452194,73.42130066,0,0.00364,0.002834891,98.10202492,9.53,74.907,55.8016359,83.14411717,25,165.838,68.40288233,85.74592791,8.63,710.3,54.61325542,100,10,49.2,29.28571429,91.36904762,26.31,424728,88.45035694,100,41.05,124920,96.08491654,99.96154142,812088,90.41071184,98.63908771,,,,,,,,5530
05-Jul-11,48.09,44270,75.48939363,70.43175772,19.7,21690,64.71342901,59.76966912,23.59,28169,88.67378097,81.51226115,14.68,119663,72.92300192,84.02510741,13.64,684.794,74.06012679,74.37960041,32.55,537.2,56.25719971,47.14629804,4.2,45.469,35.41199377,47.03582555,8.93,62.706,46.71255531,40.2434482,23.88,142.185,58.64677471,53.55403126,5.38,249.7,19.19883131,48.2162079,12.1,85.1,50.6547619,47.97619048,25,365300,76.07437087,86.39387073,37.97,109010,83.84739635,100.3307438,688102,76.60720469,85.77009444,,,,,,,,5531
11-Oct-10,50.25,49866,85.0317168,99.08771571,18.63,18793,56.070054,96.41077662,24.64,30826,97.03780653,100,17.56,162710,99.15597672,97.16627563,12.18,492.877,53.30439974,99.83042159,30.28,401.6,42.05675987,74.59419835,2.49,11.483,8.943146417,100.0194704,7.09,34.648,25.81087323,91.90914644,24.37,152.152,62.75784411,92.28354706,8.68,720.1,55.36675381,100,10.55,57.3,34.10714286,108.3333333,26.63,440034,91.63785851,101.0614593,42.35,131880,101.4383509,100.0846089,834109,92.86233566,99.86851788,,,,,,,,5532
02-May-11,42.33,31402,53.54682491,40.29227201,16.51,13831,41.2656264,37.42876749,19.74,19511,61.4190827,60.93745081,11.98,83437,50.84676559,57.89390292,7.22,104.762,11.32995763,14.32970023,31.06,445.6,46.66457221,62.34160645,0,0.00364,0.002834891,0.002834891,8.06,47.893,35.67767696,37.32624145,20.41,83.873,34.59493572,48.01788462,4.95,205.3,15.7850223,37.4442565,8.83,35,20.83333333,30.83333333,21.88,244498,50.91714079,65.16614326,30.56,74220,57.08791631,79.08622414,466899,51.98041462,63.04383888,,,,,,,,5533
02-Dec-10,51.69,53844,91.81501944,97.22904304,19.62,21463,64.03616075,94.065698,24.85,31372,98.75657128,97.03780653,17.19,156983,95.66592523,96.41488162,9.52,238.246,25.76618511,96.94769674,32.89,559.7,58.61346738,73.33752225,2.73,14.443,11.24844237,98.48520249,8.88,61.855,46.07860665,84.4924686,25.12,168.631,69.55490569,85.74592791,8.63,710.3,54.61325542,100,9.9,47.8,28.45238095,93.92857143,26.33,425676,88.64777962,100.211792,41.05,124920,96.08491654,100,814258,90.65230049,98.95114899,,,,,,,,5534
04-Jul-11,48.09,44270,75.48939363,70.39253803,19.51,21152,63.10827341,60.25002238,23.27,27382,86.1963673,80.32864293,14.4,115700,70.50793748,84.02510741,13.61,680.363,73.58091637,74.37960041,32.6,540.3,56.58184103,48.53911404,4.17,44.615,34.74688474,47.51090343,8.9,62.195,46.33188814,40.75075612,23.9,142.584,58.81134947,53.55403126,5.32,243.2,18.69906197,48.73904352,12.17,86.5,51.48809524,44.70238095,24.97,363999,75.80343532,86.39387073,37.95,108900,83.76278748,100.5768787,681403,75.86139714,85.7792236,,,,,,,,5535
10-Oct-10,49.98,49141,83.79544369,99.19002797,18.55,18587,55.45544052,97.05224215,24.24,29798,93.80174395,100.594957,17.57,162867,99.25165301,97.16627563,12.22,497.728,53.82903295,99.83042159,30.42,409.6,42.89454393,74.93978427,2.49,11.483,8.943146417,100.0194704,7.09,34.648,25.81087323,92.58332216,24.37,152.152,62.75784411,93.60591974,8.7,724,55.66661541,100,10.51,56.7,33.75,108.3333333,26.63,440034,91.63785851,101.0614593,41.85,129200,99.376971,100.0846089,829627,92.36334933,99.92017555,,,,,,,,5536
01-May-11,42.43,31604,53.89127617,40.73562513,16.51,13831,41.2656264,37.54512635,19.74,19511,61.4190827,60.93745081,12,83689,51.00033517,58.05417593,7.14,101.183,10.94289058,16.18879009,31.03,443.8,46.47607079,61.7027961,0,0.00364,0.002834891,0.002834891,8.06,47.893,35.67767696,37.45288219,20.41,83.873,34.59493572,49.53824198,4.98,208.2,16.00799631,37.66723051,8.63,32.9,19.58333333,31.66666667,21.88,244498,50.91714079,65.41500412,30.68,74730,57.48019383,79.08622414,467863,52.08773787,63.23944775,,,,,,,,5537
01-Dec-10,51.72,53933,91.96678262,97.52915899,19.67,21605,64.45982636,94.69821285,24.94,31608,99.49948059,98.10180376,17.19,156983,95.66592523,96.41488162,10.01,276.897,29.94627133,97.11727515,32.4,527.7,55.26233113,73.16996544,3.65,30.843,24.02102804,98.48520249,7.81,44.319,33.01524159,85.16664432,25.13,168.864,69.65101075,85.74592791,8.63,710.3,54.61325542,100,10.03,49.6,29.52380952,96.07142857,26.33,425676,88.64777962,100.3177922,41.15,125450,96.49257749,100,815255,90.76329767,99.088643,,,,,,,,5538
03-Jul-11,48.04,44148,75.28135871,70.39253803,19.45,20987,62.61598592,60.40815109,22.83,26322,82.85957125,80.32864293,14.35,114997,70.0795271,83.75270423,13.46,658.663,71.23407228,72.80191554,32.54,536.6,56.1943659,49.72248403,4.08,42.055,32.75311526,46.7982866,8.82,60.833,45.31727231,40.37083389,23.63,137.327,56.64300475,53.4010056,5.22,232.6,17.88405351,49.53867446,12.07,84.5,50.29761905,41.96428571,24.95,363134,75.62329754,86.19957183,37.72,107730,82.8628567,100.5768787,677318,75.40660929,85.63148713,,,,,,,,5539
09-Oct-10,49.93,49008,83.56865152,99.34179115,18.57,18637,55.60461855,97.05224215,24.23,29773,93.72304593,100.594957,17.57,162867,99.25165301,97.26073311,12.2,495.223,53.55811846,100.6783136,30.42,409.6,42.89454393,75.44245471,2.41,10.61,8.263239875,101.152648,7.06,34.245,25.51066017,93.59495821,24.32,151.121,62.33258952,93.99900183,8.7,724,55.66661541,100,10.52,56.8,33.80952381,108.3333333,26.63,440034,91.63785851,101.1680842,41.85,129200,99.376971,100.0846089,829519,92.35132556,100.0043419,,,,,,,,5540
30-Apr-11,42.53,31807,54.23743264,41.05961394,16.51,13831,41.2656264,37.54512635,19.52,19092,60.10010388,63.92167973,12.03,84067,51.23068954,58.21444895,9.32,223.43,24.16384216,21.05681526,31.07,446.2,46.72740601,58.40402136,0,0.00364,0.002834891,0.02834891,8.07,48.063,35.8043177,37.70690862,20.42,84.016,34.65391865,51.4454944,5.02,212.2,16.31554667,37.66723051,8.43,30.8,18.33333333,33.45238095,21.89,244832,50.98669688,70.41408782,30.68,74730,57.48019383,79.08622414,468359,52.14295814,66.0679276,,,,,,,,5541
30-Nov-10,51.74,53989,92.06227406,97.82927495,19.7,21690,64.71342901,95.23525375,24.94,31608,99.49948059,98.10180376,17.2,157137,95.7597733,96.5087297,10.03,278.607,30.13120697,97.45643198,32.54,536.6,56.1943659,73.08618704,3.66,31.072,24.19937695,98.86915888,7.82,44.453,33.11506429,86.51499575,25.15,169.328,69.84239594,86.7218274,8.63,710.3,54.61325542,100,10.09,50.5,30.05952381,96.8452381,26.35,426624,88.8452023,100.5300007,41.15,125450,96.49257749,100.0384586,816498,90.90168233,99.26443492,,,,,,,,5542
02-Jul-11,47.98,43998,75.02557806,70.43175772,19.32,20630,61.55085479,60.40815109,22.5,25542,80.40419303,80.17754273,14.28,114016,69.48170267,92.59453365,13.32,638.712,69.07638166,72.64715361,32.44,530.3,55.53461095,50.6649911,3.94,38.129,29.69548287,46.56074766,8.72,59.13,44.04863005,40.37083389,23.39,132.796,54.77411185,53.4010056,5.02,212.2,16.31554667,50.3383054,11.8,79,47.02380952,37.91666667,24.9,360974,75.17347372,86.19957183,37.72,107730,82.8628567,100.5768787,672890,74.91363484,87.24400788,,,,,,,,5543
29-Apr-11,42.59,31929,54.44546757,41.41770684,16.48,13767,41.07467852,37.66446878,20.74,21577,67.92268707,64.18610508,12.05,84319,51.38425912,58.45516317,6.9,90.817,9.821812888,21.12603094,31.07,446.2,46.72740601,60.09006179,0,0.00364,0.002834891,0.02834891,8.07,48.063,35.8043177,37.70690862,20.42,84.016,34.65391865,52.94852811,5.08,218.2,16.77687221,37.66723051,8.2,28.6,17.02380952,35.29761905,21.8,241836,50.36277458,70.58714503,30.68,74730,57.48019383,79.1631413,468158,52.12058057,66.25273736,,,,,,,,5544
08-Oct-10,49.89,48902,83.38789987,99.29063502,18.58,18663,55.68219113,97.37446669,24.46,30361,95.57402336,100.4249693,17.59,163180,99.44239617,97.16627563,12.06,478.65,51.76575684,99.49126477,30.41,409,42.83171013,76.03937585,2.29,9.45,7.359813084,100.3971963,6.97,33.123,24.67483127,93.25749788,24.3,150.708,62.1622402,94.39249638,8.72,727.9,55.96647701,100,10.52,56.8,33.80952381,108.3333333,26.7,443425,92.34404025,101.1680842,41.85,129200,99.376971,100.1230675,833731,92.82025248,99.99532409,,,,,,,,5545
29-Nov-10,51.74,53989,92.06227406,98.03048905,19.71,21718,64.7969687,95.55449473,25,31767,100,98.10180376,17.2,157137,95.7597733,96.60257778,10.03,278.607,30.13120697,97.7955888,32.67,545,57.07403917,72.90815792,3.66,31.072,24.19937695,98.86915888,7.8,44.185,32.91541888,87.18917147,25.16,169.56,69.93808854,87.60079689,8.63,710.3,54.61325542,100,10.15,51.3,30.53571429,97.20238095,26.36,427099,88.94412189,100.7424176,41.22,125820,96.77717099,100.0384586,817530,91.0165761,99.42018724,,,,,,,,5546
01-Jul-11,47.93,43875,74.81583794,70.23054362,19.26,20466,61.06155085,60.97801116,22.22,24888,78.34545283,80.62139957,14.1,111504,67.95088211,83.02629574,13.14,613.496,66.34928394,72.18265152,32.37,525.8,55.06335742,51.71222117,3.89,36.849,28.69859813,46.32320872,8.71,58.96,43.9219893,40.37083389,23.31,131.32,54.16530896,53.0235973,4.92,202.4,15.56204829,50.60741196,11.6,75.1,44.70238095,33.92857143,24.84,358392,74.63576766,86.00527293,37.72,107730,82.8628567,100.0846089,666855,74.24175119,85.34469802,,,,,,,,5547
28-Apr-11,42.68,32111,54.75581475,41.83548189,16.46,13724,40.94638542,37.72413999,20.01,20035,63.06859319,64.25221141,12.08,84699,51.61583229,58.45516317,0,0,0,12.87800953,31.03,443.8,46.47607079,61.39909938,0,0.00364,0.002834891,0.02834891,7.98,46.602,34.71595226,37.83354937,20.39,83.59,34.47820725,53.24962981,5.12,222.3,17.09211133,37.66723051,7.95,26.3,15.6547619,36.9047619,21.8,241836,50.36277458,70.84725149,30.68,74730,57.48019383,79.27851704,467135,52.00668878,66.44033039,,,,,,,,5548
07-Oct-10,49.87,48849,83.29752404,99.03826478,18.59,18688,55.75678014,97.37446669,24.57,30645,96.46803286,100.4249693,17.59,163180,99.44239617,97.26073311,12.06,478.65,51.76575684,99.15210794,30.53,415.5,43.51240968,77.07613363,2.29,9.45,7.359813084,100.3971963,6.97,33.123,24.67483127,93.59495821,24.3,150.708,62.1622402,94.64822659,8.7,724,55.66661541,100,10.48,56.2,33.45238095,108.3333333,26.7,443425,92.34404025,101.2747091,41.85,129200,99.376971,100.0846089,833987,92.84875326,100.0475384,,,,,,,,5549
28-Nov-10,51.76,54044,92.1560603,98.33060501,19.72,21747,64.88349196,95.7693111,24.77,31164,98.10180376,98.10180376,17.25,157905,96.22779487,96.69642585,10.02,277.752,30.03873915,98.30421588,32.73,549,57.4929312,72.49973819,3.64,30.614,23.84267913,98.86915888,7.81,44.319,33.01524159,87.86334719,25.16,169.56,69.93808854,88.26487051,8.63,710.3,54.61325542,100,10.2,52.1,31.01190476,97.55952381,26.38,428050,89.14216932,100.9550426,41.6,127850,98.33858934,100.0384586,820760,91.3761758,99.5786115,,,,,,,,5550
30-Jun-11,47.87,43728,74.56517291,70.06854921,19.17,20221,60.33057851,61.38974252,21.78,23878,75.16605282,80.69380174,14.05,110809,67.52734696,82.48331759,13.13,612.107,66.19906429,68.92648646,32.35,524.6,54.93768981,52.23583621,3.86,36.081,28.10046729,44.4228972,8.7,58.79,43.79534856,39.73614029,23.24,130.023,53.63033785,51.67070198,4.9,200.5,15.41596186,51.1456251,11.4,71.4,42.5,29.64285714,24.79,356249,74.18948412,85.81139054,37.64,107330,82.55518806,100.0846089,662215,73.72517454,85.14920048,,,,,,,,5551
27-Apr-11,42.74,32234,54.96555487,42.07250529,16.36,13518,40.33177194,37.84646597,19.91,19840,62.45474864,64.84716845,12.09,84825,51.69261708,58.69648679,0,0,0,21.26435414,30.99,441.5,46.23520788,62.79191538,0,0.00364,0.002834891,0.02834891,7.83,44.588,33.21563194,38.0875758,20.31,82.477,34.01913027,53.324699,5.18,228.4,17.56112563,37.89789328,7.72,24.3,14.46428571,37.14285714,21.83,242831,50.56998509,71.02093347,30.7,74820,57.54941928,79.3554342,468068,52.11056076,66.62948205,,,,,,,,5552
06-Oct-10,49.86,48823,83.25318873,99.13887184,18.61,18740,55.91192529,97.69370767,24.58,30671,96.54987881,100.5099632,17.6,163337,99.53807246,97.35519059,12.1,483.494,52.28963301,99.15210794,30.61,419.9,43.97319091,78.50036653,2.29,9.45,7.359813084,100.3971963,6.97,33.123,24.67483127,93.93167359,24.33,151.327,62.41755794,95.20093383,8.72,727.9,55.96647701,100,10.5,56.5,33.63095238,108.3333333,26.7,443425,92.34404025,101.2747091,41.89,129410,99.53849704,100.0384586,834406,92.89540102,100.0796018,,,,,,,,5553
27-Nov-10,51.78,54099,92.24984653,98.53352432,19.75,21832,65.13709461,96.30336844,24.77,31164,98.10180376,98.5928794,17.26,158058,96.32103355,96.79027393,10.06,281.173,30.40871858,98.30421588,32.87,558.4,58.47732747,74.93978427,3.65,30.843,24.02102804,99.25233645,7.81,44.319,33.01524159,88.87498324,25.16,169.56,69.93808854,88.81881514,8.63,710.3,54.61325542,100,10.28,53.2,31.66666667,98.69047619,26.4,429001,89.34021675,101.1680842,41.6,127850,98.33858934,100.0384586,822004,91.51467178,99.76019265,,,,,,,,5554
29-Jun-11,47.71,43336,73.89673283,69.34213219,19.16,20194,60.25002238,61.87904645,21.55023358,23358,73.52913401,80.02644253,13.95,109425,66.68393309,82.48331759,13.01,596.669,64.52945235,68.92648646,32.49,533.5,55.86972458,53.29353859,3.84,35.569,27.7017134,44.4228972,8.68,58.449,43.54132213,39.73614029,23.19,129.1,53.24962981,51.67070198,4.82,192.9,14.83161618,50.87651853,11.25,68.7,40.89285714,24.94047619,24.72,353261,73.56722784,85.71455347,37.36,105910,81.46296439,100.0384586,655484,72.9758044,85.03798063,,,,,,,,5555
26-Apr-11,42.69,32131,54.78991883,42.437419,16.27,13332,39.77682967,37.90613718,19.82,19666,61.90701042,65.17770013,12.11,85078,51.84679606,58.85736921,0,0,0,21.33346167,30.86,433.9,45.43931302,64.3208713,0,0.00364,0.002834891,0.02834891,7.58,41.23,30.7141048,38.0875758,20.2,80.957,33.39217878,53.4010056,5.15,225.3,17.3227741,38.70521298,8.05,27.2,16.19047619,34.4047619,21.83,242831,50.56998509,71.19482369,30.7,74820,57.54941928,79.43235136,467858,52.08718122,66.8007094,,,,,,,,5556
05-Oct-10,49.86,48823,83.25318873,99.34179115,18.65,18845,56.22519915,98.01593221,24.57,30645,96.46803286,100.594957,17.56,162710,99.15597672,97.44903867,12.18,492.877,53.30439974,99.15210794,30.72,426.2,44.63294586,79.26484449,2.28,9.353,7.284267913,101.152648,6.97,33.123,24.67483127,93.93167359,24.34,151.533,62.50252637,95.75529093,8.78,739.8,56.88143934,100,10.52,56.8,33.80952381,108.3333333,26.73,444882,92.64746308,101.2747091,41.89,129410,99.53849704,100.0384586,835315,92.99660106,100.1250249,,,,,,,,5557
28-Jun-11,47.67,43238,73.72962281,69.34213219,19.1,20033,59.76966912,62.45189009,20.85,21815,68.67189222,81.28875877,13.92,109011,66.43164021,82.39251653,13.02,597.922,64.66496367,68.92648646,32.21,515.7,54.00565504,54.46643628,3.82,35.058,27.30373832,44.4228972,8.69,58.62,43.66870782,39.86352598,23.17,128.735,53.09907896,51.67070198,4.82,192.9,14.83161618,52.09903122,11.23,68.4,40.71428571,20.29761905,24.7,352410,73.39000558,85.71455347,37.35,105860,81.42450581,100.0846089,652367,72.62878512,85.09409154,,,,,,,,5558
26-Nov-10,51.77,54072,92.20380602,98.83534547,19.75,21832,65.13709461,96.73300116,24.95,31634,99.58132653,97.28334435,17.3,158674,96.69642585,96.884122,10.06,281.173,30.40871858,98.64337271,32.98,565.8,59.25227773,76.7305477,3.65,30.843,24.02102804,100.0194704,7.81,44.319,33.01524159,90.22333467,25.16,169.56,69.93808854,89.70562153,8.63,710.3,54.61325542,100,10.32,53.8,32.02380952,99.04761905,26.44,430909,89.73756112,101.381334,41.6,127850,98.33858934,100.0846089,824971,91.84499138,99.88744418,,,,,,,,5559
